,AE_mean,AE_median,AE_std,RMS_Energy_mean,RMS_Energy_median,RMS_Energy_std,ZCR_mean,ZCR_median,ZCR_std,Tempo,BER_mean,BER_median,BER_std,Spectral_Centroid_mean,Spectral_Centroid_median,Spectral_Centroid_std,Spectral_Bandwidth_mean,Spectral_Bandwidth_median,Spectral_Bandwidth_std,25%ile_Spectral_Rolloff_mean,25%ile_Spectral_Rolloff_median,25%ile_Spectral_Rolloff_std,50%ile_Spectral_Rolloff_mean,50%ile_Spectral_Rolloff_median,50%ile_Spectral_Rolloff_std,75%ile_Spectral_Rolloff_mean,75%ile_Spectral_Rolloff_median,75%ile_Spectral_Rolloff_std,Spectral_Flatness_mean,Spectral_Flatness_median,Spectral_Flatness_std,spectral_contrast_band_0_mean,spectral_contrast_band_0_median,spectral_contrast_band_0_std,spectral_contrast_band_1_mean,spectral_contrast_band_1_median,spectral_contrast_band_1_std,spectral_contrast_band_2_mean,spectral_contrast_band_2_median,spectral_contrast_band_2_std,spectral_contrast_band_3_mean,spectral_contrast_band_3_median,spectral_contrast_band_3_std,spectral_contrast_band_4_mean,spectral_contrast_band_4_median,spectral_contrast_band_4_std,spectral_contrast_band_5_mean,spectral_contrast_band_5_median,spectral_contrast_band_5_std,spectral_contrast_band_6_mean,spectral_contrast_band_6_median,spectral_contrast_band_6_std,MFCC_0_mean,MFCC_0_median,MFCC_0_std,MFCC_1_mean,MFCC_1_median,MFCC_1_std,MFCC_2_mean,MFCC_2_median,MFCC_2_std,MFCC_3_mean,MFCC_3_median,MFCC_3_std,MFCC_4_mean,MFCC_4_median,MFCC_4_std,MFCC_5_mean,MFCC_5_median,MFCC_5_std,MFCC_6_mean,MFCC_6_median,MFCC_6_std,MFCC_7_mean,MFCC_7_median,MFCC_7_std,MFCC_8_mean,MFCC_8_median,MFCC_8_std,MFCC_9_mean,MFCC_9_median,MFCC_9_std,MFCC_10_mean,MFCC_10_median,MFCC_10_std,MFCC_11_mean,MFCC_11_median,MFCC_11_std,MFCC_12_mean,MFCC_12_median,MFCC_12_std,MFCC_Delta1_0_mean,MFCC_Delta1_0_median,MFCC_Delta1_0_std,MFCC_Delta1_1_mean,MFCC_Delta1_1_median,MFCC_Delta1_1_std,MFCC_Delta1_2_mean,MFCC_Delta1_2_median,MFCC_Delta1_2_std,MFCC_Delta1_3_mean,MFCC_Delta1_3_median,MFCC_Delta1_3_std,MFCC_Delta1_4_mean,MFCC_Delta1_4_median,MFCC_Delta1_4_std,MFCC_Delta1_5_mean,MFCC_Delta1_5_median,MFCC_Delta1_5_std,MFCC_Delta1_6_mean,MFCC_Delta1_6_median,MFCC_Delta1_6_std,MFCC_Delta1_7_mean,MFCC_Delta1_7_median,MFCC_Delta1_7_std,MFCC_Delta1_8_mean,MFCC_Delta1_8_median,MFCC_Delta1_8_std,MFCC_Delta1_9_mean,MFCC_Delta1_9_median,MFCC_Delta1_9_std,MFCC_Delta1_10_mean,MFCC_Delta1_10_median,MFCC_Delta1_10_std,MFCC_Delta1_11_mean,MFCC_Delta1_11_median,MFCC_Delta1_11_std,MFCC_Delta1_12_mean,MFCC_Delta1_12_median,MFCC_Delta1_12_std,MFCC_Delta2_0_mean,MFCC_Delta2_0_median,MFCC_Delta2_0_std,MFCC_Delta2_1_mean,MFCC_Delta2_1_median,MFCC_Delta2_1_std,MFCC_Delta2_2_mean,MFCC_Delta2_2_median,MFCC_Delta2_2_std,MFCC_Delta2_3_mean,MFCC_Delta2_3_median,MFCC_Delta2_3_std,MFCC_Delta2_4_mean,MFCC_Delta2_4_median,MFCC_Delta2_4_std,MFCC_Delta2_5_mean,MFCC_Delta2_5_median,MFCC_Delta2_5_std,MFCC_Delta2_6_mean,MFCC_Delta2_6_median,MFCC_Delta2_6_std,MFCC_Delta2_7_mean,MFCC_Delta2_7_median,MFCC_Delta2_7_std,MFCC_Delta2_8_mean,MFCC_Delta2_8_median,MFCC_Delta2_8_std,MFCC_Delta2_9_mean,MFCC_Delta2_9_median,MFCC_Delta2_9_std,MFCC_Delta2_10_mean,MFCC_Delta2_10_median,MFCC_Delta2_10_std,MFCC_Delta2_11_mean,MFCC_Delta2_11_median,MFCC_Delta2_11_std,MFCC_Delta2_12_mean,MFCC_Delta2_12_median,MFCC_Delta2_12_std,Label
648,0.6939856,0.6885071,0.15779988,0.22325471,0.22239359,0.039892904,0.17659756291953738,0.17461832061068702,0.03213258536768076,107.666015625,3.1621788,2.8168905,1.8757142,2889.070230029977,2841.5335052173923,289.3092765097275,2337.44295794068,2315.169176426427,199.45092829533266,781.2572505800464,721.3623046875,271.43355471894046,2496.1112533533933,2444.0185546875,368.08757629404295,4421.376126105713,4360.4736328125,434.1870534799519,0.024746327,0.019346183,0.026174264,17.1227128315424,16.584817809092176,4.804856656054454,9.640985495056288,9.166794964534649,3.2941924539733844,13.156059890255811,12.89601912594304,3.428743126655358,15.459872191626447,15.097723761727018,3.666504426165219,15.19949372176982,15.043094888470513,2.7546351081327094,16.380858708795895,16.259914715823186,1.9162266753042465,45.00110311557585,46.22878859548458,6.639696850955282,9.593644,9.046815,20.744894,76.35295,77.91807,12.514091,-31.271177,-31.280281,11.983335,56.885223,57.98986,10.658346,-20.743324,-21.618355,9.098471,27.245623,28.190071,7.840973,-16.636316,-17.798336,7.9933825,19.367924,19.52652,7.3914404,-13.913679,-14.087584,6.9136677,19.664995,19.649899,6.4608407,-16.060602,-16.247734,6.399623,17.488628,17.908855,6.702689,-12.95419,-13.264978,5.799221,0.007815393,0.06598641,3.108772,0.001388524,0.018371837,2.1476564,-0.009664612,0.022217369,2.3406723,0.006310123,0.109376274,1.7124832,-0.006192052,0.0023857753,1.5934603,0.0018435152,0.022254245,1.4123001,-0.00018300368,0.01723845,1.4744626,0.0029329415,0.065101005,1.2311255,-0.00082140934,0.0662475,1.3108133,0.010401143,0.01651732,1.2327836,-0.0057682367,0.017356936,1.1970177,-0.006362781,0.0779795,1.2777836,-0.012291281,-0.021493768,1.0952898,-0.04570245,0.04036545,2.3954484,0.015367592,-0.0801871,1.3731794,-8.550634e-05,0.040001635,1.5639639,0.0073271994,-0.03458515,1.2135044,-0.013202039,0.045821436,1.1334252,0.010224723,-0.02371863,0.98242426,-0.0080711385,0.05425761,1.0322013,0.00084866985,-0.014235468,0.87535006,-0.002090116,0.013365452,0.93335044,0.0029993816,-0.016247688,0.8668635,-0.0035481504,0.010839345,0.89668113,0.0066391965,-0.041815426,0.88182056,-0.0007327132,0.00778043,0.80102324,metal
649,0.6797006,0.65930176,0.13461179,0.21615824,0.21200162,0.035491727,0.19403732960214423,0.19370229007633588,0.03314790735326578,99.38401442307692,2.4979107,2.1244657,1.538817,2980.0365062158285,2932.271963336427,294.8673837391712,2297.4097538606247,2280.6273506117436,191.38611776804723,871.5285015770012,861.328125,288.32798582234824,2749.1638608432427,2702.4169921875,388.3702305464835,4516.38534793721,4446.6064453125,392.9405225369287,0.026717573,0.021214135,0.02706905,16.3081499022069,15.444475714905,4.831301345069099,9.038480503887373,8.626446327845532,3.0684864930035998,12.680974563502916,12.078382973269903,3.7591709887169222,14.37265377979882,14.038007312640298,3.2544895866505974,14.16977208417898,13.85997488217199,2.309770643382451,16.225268464170952,16.16899174492483,1.9154425841380545,45.224053904195664,46.17047671040974,5.919857013708897,10.019839,8.255928,16.03924,74.12789,76.28148,12.820652,-32.235733,-32.285706,13.100209,62.768585,64.211845,10.075116,-23.328833,-23.81688,7.785679,30.029894,30.845608,7.85411,-14.879809,-15.726454,7.8018436,20.1592,20.282085,6.3619795,-12.146163,-12.470879,6.342787,19.189724,19.818241,6.3439236,-14.9750185,-15.474592,6.0589194,18.799034,19.525139,6.627307,-12.281958,-12.470129,5.5450625,0.011517148,-0.09042541,2.7612336,-0.015210583,0.064350255,2.3196135,0.014599882,0.0056481045,2.1791189,-0.015518779,-0.051148098,1.9407701,0.010367904,-0.0160429,1.4365311,0.011371004,0.007999643,1.5153474,0.009195244,0.06940697,1.4013903,-0.008673692,-0.003531615,1.2302142,-0.0020544135,0.0048559904,1.1618739,-0.0040748096,0.02520245,1.2144138,-0.007975527,0.008841101,1.1572632,-0.009589846,0.023384858,1.256363,-0.0073127127,0.03484885,1.0736953,-0.021653734,-0.016421052,2.2856321,8.0890095e-05,-0.101372756,1.4818455,-0.002575268,-0.017555444,1.5488348,-0.0003447363,-0.07168394,1.2574321,-0.003410438,0.019462666,1.0718765,-0.007198843,-0.007434465,1.0050424,-0.0019779338,0.011098999,1.0473853,0.0037785096,-0.021364711,0.86515677,0.0032072668,0.008679692,0.84740746,0.00018155677,-0.005134669,0.8374341,0.00715228,0.02731199,0.84175706,0.0036865936,-0.009055276,0.7986762,0.0053864494,0.00029128662,0.72891545,metal
650,0.7360094,0.729126,0.14982757,0.24687168,0.24086723,0.04847805,0.17747870211296293,0.17557251908396945,0.03464205799792363,112.34714673913044,3.3469315,2.7529953,2.12471,2986.810443330355,2956.423269200016,324.83562864632796,2408.588920159847,2370.098762850851,238.2267252423309,704.9251264319896,667.529296875,244.0311509907946,2700.576760984629,2691.650390625,421.5544591042111,4611.827565345852,4511.2060546875,455.88238633957445,0.02965105,0.022403693,0.031737246,15.958614905230698,15.181723962598419,4.995977144931725,9.53042144062675,9.007378008327475,3.2663451098423697,13.10709933915912,12.675843835559782,3.760702387860087,14.130834639069182,13.750458502256834,3.4562574548749296,14.148636625379966,13.808734192587185,2.581986010468804,16.31234905463351,16.20066723233004,2.090881044953599,43.2442669352,45.73236827207385,8.850918456325418,16.490421,14.179918,20.423777,71.18601,72.57886,13.281349,-22.352018,-23.592417,13.787892,60.271378,62.665043,11.193179,-18.55372,-20.146606,9.726618,27.623323,29.147514,8.226834,-12.408052,-12.330869,8.914147,16.954391,18.098904,7.347754,-8.729572,-9.201241,7.821734,17.86587,18.456299,7.182704,-13.46914,-14.821299,7.388625,18.926592,19.579838,7.0790114,-11.023099,-11.963251,6.813986,-0.009098214,0.027843762,3.2948418,0.009115684,0.13727671,2.531133,-0.010703737,-0.039228406,2.7658765,-0.00042538965,0.044489287,2.1637406,-0.0034306613,-0.03722744,1.9632236,0.019335385,-0.0061758677,1.5842459,0.004862343,0.05299377,1.7333552,0.0070571396,0.008898425,1.4113584,7.6927885e-05,0.058046896,1.5813745,0.009004132,0.013317934,1.4015168,-0.0093174,-0.029173674,1.3917813,-0.0025465132,-0.0014635404,1.3808464,-0.005800601,-0.0072683734,1.260775,0.0020867381,0.11895646,2.5096602,0.0048320903,-0.069621295,1.6936251,0.0025254125,0.031842247,1.8576273,-0.009722739,-0.051140245,1.5239424,0.0010234987,0.05962624,1.3785794,-0.0055070953,-0.08236406,1.1372266,0.00040953673,0.020511879,1.2152679,-0.005212416,-0.06506666,1.0401658,0.006915402,0.051581174,1.1334606,0.0016624568,-0.008146466,1.0167685,0.00917973,0.056486573,1.0224041,-0.0051528183,-0.049903642,0.97688484,0.0077309315,0.04712289,0.9410871,metal
651,0.6969077,0.68618774,0.15614337,0.22443019,0.21924214,0.045212813,0.22837371518983604,0.22709923664122136,0.0536981625898449,107.666015625,2.1898923,1.5840968,1.828066,3400.8644228665353,3379.34468756711,426.1587525441867,2458.5508972723046,2435.438387131749,221.87155506468366,1192.0701312354988,1141.259765625,484.4095464592207,3275.3450822940836,3305.3466796875,586.7534928318217,5089.471647966212,4984.9365234375,559.3208661159725,0.043571137,0.030250112,0.05691997,15.765123223032125,14.995423230061059,4.783167825165304,9.73913145854686,9.2840718345891,3.3029463370378713,13.2565998339273,12.716726210691975,3.8772646120041574,14.72768229250922,14.315290504894904,3.75437208836689,14.343150520602485,14.00680834642943,2.562458071707661,15.884780778012907,15.825885920158495,1.9434808973624562,44.21589950982035,47.13073619339647,9.446323851403346,9.602478,4.7244916,21.417439,54.68124,54.37233,16.085833,-21.033062,-21.110497,14.861839,60.16367,62.329422,12.207035,-21.077375,-22.546047,9.330629,32.142235,33.83908,9.025369,-15.838814,-16.13346,8.46945,21.44647,22.990528,8.615251,-8.722074,-9.06507,6.9656878,19.363522,21.18793,8.657087,-12.378997,-13.36928,6.6055307,19.74797,21.440163,8.260415,-10.804131,-11.891924,6.995261,-0.0053036534,0.16090931,4.099365,0.022425195,0.085902214,2.7382321,-0.017929794,-0.0062111854,2.7663572,-0.00079506566,0.028261567,2.3367805,-0.016033495,0.062909015,1.6560023,0.003025943,0.054659907,1.7902158,-0.01086194,0.083511,1.5026059,-0.008750204,0.06978839,1.7147553,-0.010483595,-0.043107558,1.2142272,0.0012113549,0.06908515,1.7316794,0.01562274,0.0104172705,1.2133517,0.0026064613,0.07551603,1.7014463,0.0045683007,0.007941469,1.2242208,-0.010506408,0.15974855,3.037367,0.005798177,-0.0998552,1.8729656,0.0050441013,0.106715895,1.9208192,-0.0034832614,-0.09271797,1.6435363,0.0021252292,0.08737572,1.2025503,-0.003823641,-0.05721198,1.2923889,0.0030705286,0.059451114,1.0370338,-0.0032231102,-0.058041945,1.2286577,0.00911239,0.056487776,0.8918416,-0.00074535364,-0.0783612,1.2356637,0.0053242184,0.05808715,0.8844985,-0.005498499,-0.10034634,1.1416999,0.0061894814,0.03840751,0.83523434,metal
652,0.7351495,0.75531006,0.18290386,0.23688076,0.23112702,0.0643287,0.16216651021649164,0.16125954198473283,0.04970113739305124,151.99908088235293,8.896541,2.700637,45.73796,2716.919668513006,2663.882635284041,508.7644892902834,2208.8088417462245,2154.944233789347,355.69114508600444,745.7349595780163,678.2958984375,369.75800563446955,2368.2942897150524,2379.4189453125,578.5367048373762,4135.807216139791,4026.708984375,803.6414828293207,0.028514916,0.014246561,0.04492153,15.361898021084974,14.802168135058919,4.645566748466988,9.562070614207617,9.03512202010174,3.4026505532258446,12.827367729848485,12.316869542048279,3.743433063788993,14.851236742655294,14.370952849564379,3.6798539577901312,14.10969858189386,13.88521846409695,2.5585269817821623,17.076182261567865,16.989089502187177,2.6291127545798587,40.110949351535695,43.202128324328655,9.790287586479012,4.0256367,6.883315,45.694504,83.2709,85.248825,22.843937,-37.250732,-40.62976,20.766972,62.33895,64.34367,16.567198,-14.855973,-17.076235,11.988161,23.411692,25.229437,10.065675,-10.471727,-10.372445,9.815024,16.797785,17.976776,9.15858,-7.9595847,-8.03908,8.934917,16.292543,17.31173,8.291931,-11.260961,-11.989634,7.3472795,13.323189,14.239476,7.406792,-7.821479,-8.37788,6.7561913,-0.009591568,-0.92328066,9.397671,-0.012194761,0.3677625,4.0528436,-0.005003554,-0.44500336,4.567826,0.008845494,0.14276364,2.944052,0.005540824,-0.11714539,2.487489,-0.0048942366,-0.081235714,1.9356469,-0.013919975,0.10044534,1.8457968,0.0030874605,0.04152171,1.7892005,0.0037845515,0.075015105,1.7680306,0.005783244,-0.013555622,1.6761084,-0.00684915,0.049423646,1.4390048,0.0074749193,0.09365298,1.5110459,-0.0050287903,0.08169036,1.2601011,-0.0064421063,0.2481974,6.2205496,0.004121044,-0.25199574,2.3062835,0.009713798,0.34930474,2.9887018,-0.0036458762,-0.16526023,2.0178108,-0.003661658,0.10694484,1.6964723,0.0043870625,-0.075610764,1.3137851,0.0049002417,-0.013072623,1.262363,-0.0022329483,-0.07448628,1.3002236,-0.00015837926,-0.04163124,1.1980941,-0.0049520717,-0.09301208,1.0979681,0.00470917,0.03295165,1.140387,-0.0047849324,-0.080415286,0.9749857,0.00484157,-5.0449785e-06,0.95205045,metal
653,0.6794863,0.6676636,0.1770947,0.2243219,0.21533422,0.057595912,0.17259479995040825,0.17270992366412213,0.03994362529131324,123.046875,4.059899,2.8149328,3.485035,2906.6272868814203,2902.762047650137,345.01585295268643,2374.528030477664,2350.099647309525,216.16712974871902,706.3240352196925,678.2958984375,264.8590054086825,2558.670787412993,2594.7509765625,523.963652414062,4493.070201475493,4446.6064453125,465.3860876035246,0.02638699,0.022236101,0.024403805,15.854506597321352,15.054593201880225,4.853325737759533,9.2039249246039,8.77979311120217,3.1482899062044014,13.387683850099235,12.708583875981724,4.078288989219884,14.664004507067373,14.229461613515063,3.4275442967305785,14.125079387783023,13.780509048830446,2.594223874887874,16.160651175414337,16.148670261683172,1.893322737213971,43.556670773623736,45.360605331664416,7.62455763155087,4.921885,2.4053705,18.47963,75.08444,75.13362,13.09108,-24.7378,-25.189007,12.918001,57.01522,59.072197,10.718104,-21.784542,-22.307945,8.848116,26.046984,27.205376,8.290313,-12.561588,-13.057157,8.438509,17.442467,17.786606,6.761643,-10.24161,-10.632041,7.4217577,18.605198,19.005907,6.4942093,-13.02789,-13.813465,7.13079,18.95047,19.400244,6.4014945,-9.700774,-10.317686,6.5936747,-0.012433683,0.086332515,3.279211,0.00032217082,0.115335844,2.2536187,-0.0029792092,-0.07503497,2.5157146,0.011039454,0.02217636,2.0013165,0.002965302,0.064861774,1.6920952,0.010891825,0.051600646,1.5484686,0.0009837021,0.119404346,1.6051084,0.009008435,-0.00063060125,1.2994014,0.000861949,0.086264335,1.4979318,0.0038661987,0.0015521367,1.2206483,-0.0012703119,-0.013761615,1.3827368,-0.0028297857,-0.022530206,1.2222847,-0.00977845,0.041165352,1.2887251,-0.011540677,0.1560749,2.4126089,0.024460502,0.032072753,1.6030911,-0.00759965,0.079481296,1.6697161,0.007885395,-0.056361277,1.4068924,-0.0038218244,0.030549726,1.2181604,0.002021229,-0.04576383,1.0653791,-0.0064681713,0.009078338,1.0735065,-0.0010004337,-0.042061057,0.9968464,-0.005548783,0.011858684,1.0319023,0.0071941954,-0.032233663,0.8880032,-0.0004705813,0.043751176,0.9559657,0.0011414189,-0.020967562,0.86868405,0.0025210942,0.033531602,0.8396094,metal
654,0.64935136,0.6272278,0.1545126,0.20524348,0.20106448,0.038518637,0.19565644131937682,0.191793893129771,0.046278913359891885,123.046875,2.9207404,2.2484968,2.3396304,3113.773135146241,3079.507541967061,397.05956099720584,2411.5633343766262,2402.555894685908,192.47419187888983,870.8207203451276,818.26171875,365.2598938619659,2853.873848970418,2810.0830078125,530.0761190616915,4786.632875942575,4672.705078125,568.1580286289199,0.033424437,0.025460634,0.039980922,15.59155376671019,14.778638529798041,4.832771571212403,9.688968614033017,9.19674722769159,3.302322029113197,13.015117399045142,12.463302447263315,3.801504261294193,14.233443022366048,13.716069014132021,3.427291119928468,14.082245513943,13.806651206826732,2.4838328357860497,15.735926909298852,15.625904565038695,1.9616958437519576,45.0337290876269,46.18029251565823,6.390726529339514,1.1601228,-1.7865088,18.551308,66.66129,66.99189,13.858808,-23.696735,-23.743488,12.915288,60.959904,62.224804,9.744274,-18.879902,-19.203415,7.956072,29.750109,30.88044,8.294915,-17.541328,-17.71093,8.056752,21.03256,21.452927,6.752879,-11.1868925,-11.290191,6.8977714,18.81291,19.037266,6.8517995,-13.0625515,-13.597911,6.162123,19.95668,20.78619,6.4023333,-10.566299,-10.91861,5.577963,-0.009815371,-0.114332005,3.354385,0.0048862365,0.34387308,2.8364017,-0.001729322,-0.135416,2.491206,0.013096169,-0.011376444,1.8179699,-0.010001567,-0.0131726265,1.4624598,-0.0038156903,0.0049683573,1.5663447,-0.005667101,0.06840788,1.4619957,-0.015493946,-0.036631536,1.2465631,-0.0049581025,0.07326976,1.3467209,0.004126833,0.050557088,1.3295556,0.009477078,0.018488916,1.1356795,0.008330105,0.092431866,1.2825584,0.0009958255,0.07218778,1.054364,-0.00089030294,0.14016111,2.2930243,0.0022294768,-0.044754144,1.846039,0.015590712,0.111190416,1.5471146,-0.00067718694,-0.015240079,1.1926554,0.0076059075,0.035074104,1.0175824,-0.004059155,0.007479911,1.0790219,0.009755899,0.026562538,0.9730223,-0.002074513,-0.004129761,0.926397,0.0033394832,0.0054914197,0.91125137,-0.003129303,-0.037330583,0.9547173,0.008846125,0.0007843145,0.75790226,0.0015461922,-0.031015951,0.9201449,0.0011731407,0.010504574,0.7034625,metal
655,0.7132439,0.71017456,0.1538425,0.23086272,0.22566637,0.043700755,0.1968416251926108,0.1946564885496183,0.03868320248890519,112.34714673913044,2.5865543,2.0613222,1.6973348,3108.521763898349,3087.607540445347,327.97200064135137,2361.478698580192,2334.713875368319,215.7637172648478,963.4901006924304,947.4609375,351.053580998098,2883.3924897585557,2906.982421875,424.77648518894733,4677.426395283498,4586.572265625,458.34317007235677,0.031592693,0.022852322,0.03797332,16.691942492301894,16.00252350979544,5.079603682453315,9.78901670200419,9.4171958536275,3.268507620422532,14.043236148791236,13.63182454530341,4.022069277095419,15.429974332034673,15.127642852273167,3.7736122000015615,14.41823287682377,14.140317951591614,2.4863598329121523,16.24035934530957,16.194379669980936,2.016393882999939,44.0885452403424,46.37221271447769,8.695186153524837,10.451379,6.7857842,21.988497,63.716393,63.98372,13.354406,-28.423775,-29.470766,14.2256365,62.608288,65.297775,12.582198,-19.60048,-20.900768,9.558373,28.830822,30.182037,8.557984,-15.230641,-15.999519,8.083657,19.305824,20.389048,7.916954,-10.69831,-11.169249,7.240525,18.866392,19.768301,7.706274,-12.708805,-13.462967,6.5949416,18.040703,19.243753,7.474423,-10.8341875,-11.530713,6.6576924,0.018822575,-0.37284252,3.9819896,-0.009910365,0.1459034,2.469456,0.010277789,-0.11083453,2.6722524,-0.00091912743,0.020552063,2.2184446,0.009238989,0.055487428,1.8157016,0.001861365,0.04970592,1.5668018,-0.0072024646,0.013700962,1.492969,0.0013996683,0.005341117,1.5092748,-0.0042173397,-0.009375071,1.3060561,0.0031592841,0.080991045,1.5732465,-0.003110882,0.052828584,1.2719203,-0.0004002644,0.07261756,1.4245117,0.0018517973,0.03531041,1.2145448,-0.006576831,0.0023811937,3.4943335,0.00089723716,-0.08194756,1.5776851,-0.0017558287,0.011752356,1.9028224,-0.0015786382,-0.054936893,1.6437064,-0.0037649756,0.017090892,1.4367292,-0.0038956252,-0.0489499,1.1201922,0.004852488,0.01232068,1.1827576,0.000656222,-0.075960554,1.087237,0.0005691926,-0.018758088,0.9864617,-0.0024202296,-0.066385396,1.0832368,0.0019774458,-0.012994259,0.94115645,0.0020018034,-0.08214183,0.98131526,0.001690918,-0.005890997,0.92077583,metal
656,0.7133812,0.70236206,0.1507001,0.24085002,0.23811512,0.04851984,0.1792358146921474,0.17557251908396945,0.04064292874758585,107.666015625,3.4422567,2.7550542,2.4388218,3010.922425177517,2976.565823543783,352.30880551419733,2386.811909566227,2354.950795597283,220.9858103480305,776.8773337804524,732.12890625,296.7244629479351,2733.1929855169665,2734.716796875,505.26789087886755,4606.423447469548,4532.7392578125,477.2504726258196,0.029561738,0.021175973,0.03324643,16.000850841869887,15.06921087007955,5.05265843520958,9.948769281087825,9.458425511771713,3.4034101097716065,13.954274007619789,13.503192247014287,3.9976174247062914,14.777170770550626,14.232150154288654,3.7706522664935305,14.31071644949185,14.10014367194674,2.444331106440969,16.286875356357402,16.152689109318757,1.986573196883786,43.22341215020996,45.61573036260788,8.613938730654732,11.953703,8.747305,19.996758,69.42064,69.576996,14.216558,-23.265295,-23.969862,14.234757,60.70008,62.484047,11.085829,-20.82187,-22.040482,9.094072,25.098858,26.18915,7.8842483,-16.187572,-16.813015,7.8470607,15.548446,16.455294,8.193402,-10.504553,-10.921216,7.455645,18.777107,19.644539,8.023688,-13.392752,-14.075674,6.5665417,17.374573,18.07471,7.1308503,-11.054032,-11.469076,6.0192614,0.0152387675,-0.079440035,3.5998592,-0.008761735,0.05092608,2.4177575,0.010296557,0.0026804288,2.6929808,-0.0099403905,0.078504436,1.9756727,-0.0015174338,-0.030802917,1.6807246,0.01548442,0.012845961,1.4520766,0.0109838545,0.091237344,1.409877,0.010477476,0.044903263,1.5396872,0.0072870823,0.065281816,1.3381087,-0.0020112726,0.052369483,1.5073274,-0.017488923,0.040141877,1.1680928,-0.014864933,0.03167836,1.3344239,-0.0044876086,-0.01599876,1.0768747,-0.01657219,0.15977418,2.794687,-0.0022557194,-0.111305036,1.625742,-0.006462019,0.115479656,1.7156576,-0.0050042854,-0.08765787,1.4630357,-0.0008743921,0.05759111,1.1958159,-0.0056153145,-0.062045235,1.0814645,0.0026848943,0.007950284,1.0115758,-0.009300787,-0.029006978,1.1796894,-0.0029544355,0.020885563,0.87692976,-0.0046868925,-0.043802783,1.0521927,-0.0014320106,0.036931034,0.84103626,-0.0037415365,-0.03547033,0.9504696,-0.0014121002,0.044544235,0.79695797,metal
657,0.61112833,0.5774536,0.16379702,0.20515603,0.19452068,0.047488,0.14372605279160247,0.1431297709923664,0.04662046610181934,129.19921875,9.960231,3.4475906,42.60873,2718.6937188160364,2695.5181983523166,494.7790686780796,2271.302364275169,2273.892035759247,312.5671994255642,637.3361822070766,559.86328125,340.7182509012823,2377.578714109629,2422.4853515625,619.2128032257092,4158.239717771172,4037.4755859375,814.6452129142214,0.019410666,0.0122257965,0.027754618,16.475473495194304,15.9153781397246,4.751956301945027,10.096235379367936,9.571370122311354,3.494818066808911,13.571709420884389,12.823514568250435,4.024045926002814,15.300969629261823,14.800600987945268,3.694805154370761,14.755219499759807,14.342295643353918,2.672987130565358,17.927885114242965,17.575537268479607,3.16866267473258,42.27609851182131,43.69747481333883,6.715381816731952,-24.984938,-22.565798,38.927258,77.5327,77.095276,20.69344,-30.377945,-31.170473,17.955761,68.362,69.0968,12.962579,-6.511033,-6.885419,9.393268,24.695713,25.098125,8.517109,-9.80775,-9.90069,10.425791,19.519594,19.924232,8.653951,-11.459886,-11.74262,8.290799,18.600405,18.70107,7.5753193,-14.158085,-14.802537,6.794877,14.448771,14.958226,7.2497196,-5.925431,-6.539609,7.2781615,0.031819396,-0.7403597,8.027532,-0.0288698,0.12770818,4.304519,0.025477514,-0.08347019,3.653447,-0.019947091,0.1987241,2.5444374,-0.001069195,0.0016239961,1.6534773,-0.0017431247,-0.036766656,1.5673113,-0.011103228,-0.016406186,1.7794442,-0.008825365,-0.003369554,1.544579,-0.0015199017,-0.0011386871,1.4601882,0.011136936,0.02192243,1.4574097,-0.0031041377,0.034394797,1.2487848,0.00023416881,-0.039071336,1.4282703,-0.014972753,0.020630615,1.342817,0.025153331,0.19762564,5.5050592,-0.011281523,-0.003760664,2.8530326,0.0023993414,0.056944024,2.1907036,-0.0018214863,-0.07585185,1.5110773,-0.0013531912,0.0036387583,1.1088248,-0.0008333841,-0.035298333,1.0326748,-0.00055107847,-0.0021685,1.1026024,0.0010845438,-0.04865599,1.1014268,-0.001229357,0.03391334,0.9879153,0.0038299516,-0.026442626,0.97651595,-0.0063802665,-0.011886481,0.81426156,-0.0021766403,-0.012328412,0.9072951,-0.004729592,0.03531982,0.8603466,metal
